Q_pred,OID_,POINT_X_x,POINT_Y_x
-1.0,5872,-73.11285363,5.77339721
-1.0,5873,-73.11284086,5.773480155
-1.0,5874,-73.1128281,5.7735631
-1.0,5875,-73.11281606,5.773642238
-1.0,5876,-73.11280403,5.773721376
-1.0,5877,-73.11279199,5.773800512
-1.0,5878,-73.11277995,5.77387965
-1.0,5879,-73.11276791,5.773958788
-1.0,5880,-73.11275587,5.774037925
-1.0,5881,-73.11274384,5.774117062
-1.0,5882,-73.1127318,5.7741962
-1.0,5883,-73.11271826,5.774277319
-1.0,5884,-73.11270472,5.77435844
-1.0,5885,-73.11269118,5.77443956
-1.0,5886,-73.11267764,5.77452068
-1.0,5887,-73.1126641,5.7746018
-1.0,5888,-73.1114253,5.7734397
-1.0,5889,-73.111424,5.77336775
-1.0,5890,-73.1114227,5.7732958
-1.0,5891,-73.1114214,5.77322385
-1.0,5892,-73.1114201,5.7731519
-1.0,5893,-73.11141936,5.773070843
-1.0,5894,-73.11141861,5.772989785
-1.0,5895,-73.11141787,5.772908728
-1.0,5896,-73.11141713,5.772827672
-1.0,5897,-73.11141639,5.772746615
-1.0,5898,-73.11141564,5.772665557
-1.0,5899,-73.1114149,5.7725845
-1.0,5900,-73.11141527,5.772500958
-1.0,5901,-73.11141564,5.772417414
-1.0,5902,-73.11141601,5.772333872
-1.0,5903,-73.11141639,5.772250328
-1.0,5904,-73.11141676,5.772166786
-1.0,5905,-73.11141713,5.772083243
-1.0,5906,-73.1114175,5.7719997
1.0,5907,-73.1117099,5.7734397
1.0,5908,-73.11171125,5.773366475
-1.0,5909,-73.1117126,5.77329325
-1.0,5910,-73.11171395,5.773220025
-1.0,5911,-73.1117153,5.7731468
-1.0,5912,-73.11171491,5.773066229
-1.0,5913,-73.11171453,5.772985656
1.0,5914,-73.11171414,5.772905085
-1.0,5915,-73.11171376,5.772824514
-1.0,5916,-73.11171337,5.772743943
-1.0,5917,-73.11171299,5.772663371
-1.0,5918,-73.1117126,5.7725828
-1.0,5919,-73.1117115,5.772497728
-1.0,5920,-73.1117104,5.772412657
-1.0,5921,-73.1117093,5.772327586
1.0,5922,-73.1117082,5.772242514
1.0,5923,-73.1117071,5.772157443
-1.0,5924,-73.111706,5.772072372
1.0,5925,-73.1117049,5.7719873
-1.0,5926,-73.112005,5.7734264
-1.0,5927,-73.11200419,5.77334188
-1.0,5928,-73.11200338,5.77325736
-1.0,5929,-73.11200257,5.77317284
-1.0,5930,-73.11200176,5.773088319
-1.0,5931,-73.11200095,5.7730038
-1.0,5932,-73.11200014,5.77291928
-1.0,5933,-73.11199933,5.77283476
1.0,5934,-73.11199852,5.77275024
-1.0,5935,-73.11199771,5.77266572
-1.0,5936,-73.1119969,5.7725812
-1.0,5937,-73.11199744,5.772497
-1.0,5938,-73.11199799,5.7724128
-1.0,5939,-73.11199853,5.7723286
-1.0,5940,-73.11199907,5.7722444
1.0,5941,-73.11199961,5.7721602
-1.0,5942,-73.11200016,5.772076
-1.0,5943,-73.1120007,5.7719918
-1.0,5944,-73.1099883,5.7736848
-1.0,5945,-73.10998032,5.773595567
-1.0,5946,-73.10997233,5.773506333
-1.0,5947,-73.10996435,5.7734171
-1.0,5948,-73.10995637,5.773327866
1.0,5949,-73.10994838,5.773238633
-1.0,5950,-73.1099404,5.7731494
-1.0,5951,-73.10993465,5.7730907
-1.0,5952,-73.1099289,5.773032
-1.0,5953,-73.1102661,5.7737865
-1.0,5954,-73.11025949,5.773706701
-1.0,5955,-73.11025287,5.7736269
-1.0,5956,-73.11024626,5.773547101
-1.0,5957,-73.11023965,5.7734673
-1.0,5958,-73.11023304,5.773387501
-1.0,5959,-73.11022642,5.7733077
-1.0,5960,-73.11021981,5.773227901
-1.0,5961,-73.1102132,5.7731481
-1.0,5962,-73.1102109,5.773069372
-1.0,5963,-73.1102086,5.772990643
-1.0,5964,-73.1102063,5.772911915
-1.0,5965,-73.110204,5.772833185
-1.0,5966,-73.1102017,5.772754457
-1.0,5967,-73.1101994,5.772675729
-1.0,5968,-73.1101971,5.772597
-1.0,5969,-73.1117153,5.7731468
-1.0,5970,-73.1116415,5.773148075
-1.0,5971,-73.1115677,5.77314935
1.0,5972,-73.1114939,5.773150625
-1.0,5973,-73.1114201,5.7731519
-1.0,5974,-73.11133925,5.7731533
-1.0,5975,-73.1112584,5.7731547
-1.0,5976,-73.11117755,5.7731561
-1.0,5977,-73.1110967,5.7731575
-1.0,5978,-73.11101251,5.773155957
-1.0,5979,-73.11092833,5.773154414
-1.0,5980,-73.11084414,5.773152871
-1.0,5981,-73.11075996,5.773151329
-1.0,5982,-73.11067577,5.773149785
-1.0,5983,-73.11059159,5.773148243
-1.0,5984,-73.1105074,5.7731467
-1.0,5985,-73.11043385,5.77314705
-1.0,5986,-73.1103603,5.7731474
-1.0,5987,-73.11028675,5.77314775
-1.0,5988,-73.1102132,5.7731481
-1.0,5989,-73.110145,5.773148425
-1.0,5990,-73.1100768,5.77314875
-1.0,5991,-73.1100086,5.773149075
-1.0,5992,-73.1099404,5.7731494
-1.0,5993,-73.110546,5.7738853
-1.0,5994,-73.1105426,5.773795779
-1.0,5995,-73.1105392,5.77370626
-1.0,5996,-73.1105358,5.77361674
-1.0,5997,-73.1105324,5.77352722
-1.0,5998,-73.110529,5.7734377
-1.0,5999,-73.1105236,5.77336495
-1.0,6000,-73.1105182,5.7732922
-1.0,6001,-73.1105128,5.77321945
-1.0,6002,-73.1105074,5.7731467
-1.0,6003,-73.11050849,5.773067685
-1.0,6004,-73.11050957,5.772988671
-1.0,6005,-73.11051066,5.772909657
-1.0,6006,-73.11051174,5.772830643
-1.0,6007,-73.11051283,5.772751629
-1.0,6008,-73.11051391,5.772672614
-1.0,6009,-73.110515,5.7725936
-1.0,6010,-73.1129585,5.7735781
-1.0,6011,-73.1128933,5.773570601
-1.0,6012,-73.1128281,5.7735631
-1.0,6013,-73.11276105,5.773552576
1.0,6014,-73.112694,5.77354205
1.0,6015,-73.11262695,5.773531525
-1.0,6016,-73.1125599,5.773521
-1.0,6017,-73.11248878,5.7735062
-1.0,6018,-73.11241765,5.7734914
-1.0,6019,-73.11234652,5.7734766
-1.0,6020,-73.1122754,5.7734618
-1.0,6021,-73.1122078,5.77345295
-1.0,6022,-73.1121402,5.7734441
-1.0,6023,-73.1120726,5.77343525
-1.0,6024,-73.112005,5.7734264
-1.0,6025,-73.11193123,5.773429725
-1.0,6026,-73.11185745,5.77343305
-1.0,6027,-73.11178368,5.773436375
1.0,6028,-73.1117099,5.7734397
-1.0,6029,-73.11163875,5.7734397
-1.0,6030,-73.1115676,5.7734397
-1.0,6031,-73.11149645,5.7734397
-1.0,6032,-73.1114253,5.7734397
-1.0,6033,-73.11134245,5.7734397
-1.0,6034,-73.1112596,5.7734397
-1.0,6035,-73.11117675,5.7734397
-1.0,6036,-73.1110939,5.7734397
-1.0,6037,-73.11102047,5.77343945
-1.0,6038,-73.11094705,5.7734392
-1.0,6039,-73.11087363,5.77343895
1.0,6040,-73.1108002,5.7734387
-1.0,6041,-73.1107324,5.77343845
-1.0,6042,-73.1106646,5.7734382
-1.0,6043,-73.1105968,5.77343795
-1.0,6044,-73.110529,5.7734377
-1.0,6045,-73.112245,5.7720366
1.0,6046,-73.11224653,5.772114186
1.0,6047,-73.11224806,5.772191772
-1.0,6048,-73.11224959,5.772269357
1.0,6049,-73.11225111,5.772346943
-1.0,6050,-73.11225264,5.772424528
-1.0,6051,-73.11225417,5.772502114
-1.0,6052,-73.1122557,5.7725797
-1.0,6053,-73.11225907,5.772667545
-1.0,6054,-73.11226243,5.772755389
-1.0,6055,-73.1122658,5.772843234
-1.0,6056,-73.11226917,5.772931078
1.0,6057,-73.11227253,5.773018922
1.0,6058,-73.1122759,5.773106766
-1.0,6059,-73.11227927,5.773194611
-1.0,6060,-73.11228263,5.773282455
-1.0,6061,-73.112286,5.7733703
-1.0,6062,-73.1125079,5.7720553
1.0,6063,-73.11249672,5.772142033
1.0,6064,-73.11248553,5.772228766
-1.0,6065,-73.11247435,5.7723155
1.0,6066,-73.11246317,5.772402233
1.0,6067,-73.11245198,5.772488966
-1.0,6068,-73.1124408,5.7725757
1.0,6069,-73.11242532,5.77265516
-1.0,6070,-73.11240984,5.77273462
1.0,6071,-73.11239436,5.77281408
-1.0,6072,-73.11237888,5.77289354
1.0,6073,-73.1123634,5.772973
1.0,6074,-73.11234792,5.77305246
1.0,6075,-73.11233244,5.77313192
-1.0,6076,-73.11231696,5.77321138
1.0,6077,-73.11230148,5.77329084
-1.0,6078,-73.112286,5.7733703
1.0,6079,-73.113292,5.7726967
1.0,6080,-73.11321112,5.7726852
1.0,6081,-73.11313025,5.7726737
1.0,6082,-73.11304938,5.7726622
1.0,6083,-73.1129685,5.7726507
-1.0,6084,-73.11290133,5.77264115
-1.0,6085,-73.11283415,5.772631601
-1.0,6086,-73.11276697,5.77262205
-1.0,6087,-73.1126998,5.7726125
-1.0,6088,-73.11261347,5.772600233
-1.0,6089,-73.11252713,5.772587966
-1.0,6090,-73.1124408,5.7725757
-1.0,6091,-73.1123791,5.772577033
1.0,6092,-73.1123174,5.772578366
-1.0,6093,-73.1122557,5.7725797
-1.0,6094,-73.11216943,5.7725802
-1.0,6095,-73.11208317,5.7725807
-1.0,6096,-73.1119969,5.7725812
-1.0,6097,-73.11192582,5.7725816
-1.0,6098,-73.11185475,5.772582
-1.0,6099,-73.11178368,5.7725824
-1.0,6100,-73.1117126,5.7725828
-1.0,6101,-73.11163817,5.772583225
-1.0,6102,-73.11156375,5.772583651
-1.0,6103,-73.11148933,5.772584075
-1.0,6104,-73.1114149,5.7725845
-1.0,6105,-73.11133475,5.772584975
1.0,6106,-73.1112546,5.77258545
-1.0,6107,-73.11117445,5.772585925
-1.0,6108,-73.1110943,5.7725864
-1.0,6109,-73.11101154,5.772587429
-1.0,6110,-73.11092879,5.772588456
-1.0,6111,-73.11084603,5.772589485
-1.0,6112,-73.11076327,5.772590514
-1.0,6113,-73.11068051,5.772591543
-1.0,6114,-73.11059776,5.772592571
-1.0,6115,-73.110515,5.7725936
-1.0,6116,-73.11043552,5.77259445
-1.0,6117,-73.11035605,5.7725953
-1.0,6118,-73.11027658,5.77259615
-1.0,6119,-73.1101971,5.772597
-1.0,6120,-73.1110943,5.7725864
-1.0,6121,-73.11109464,5.772667985
-1.0,6122,-73.11109499,5.772749571
-1.0,6123,-73.11109533,5.772831157
-1.0,6124,-73.11109567,5.772912743
-1.0,6125,-73.11109601,5.772994329
1.0,6126,-73.11109636,5.773075914
-1.0,6127,-73.1110967,5.7731575
-1.0,6128,-73.111096,5.77322805
-1.0,6129,-73.1110953,5.7732986
-1.0,6130,-73.1110946,5.77336915
-1.0,6131,-73.1110939,5.7734397
-1.0,6132,-73.11109082,5.77351418
-1.0,6133,-73.11108774,5.77358866
-1.0,6134,-73.11108466,5.77366314
-1.0,6135,-73.11108158,5.77373762
-1.0,6136,-73.1110785,5.7738121
-1.0,6137,-73.11106412,5.773880275
-1.0,6138,-73.11104975,5.77394845
-1.0,6139,-73.11103537,5.774016625
-1.0,6140,-73.111021,5.7740848
-1.0,6141,-73.107714,5.7706096
-1.0,6142,-73.1076803,5.77069245
-1.0,6143,-73.1076466,5.7707753
-1.0,6144,-73.1076129,5.77085815
1.0,6145,-73.1075792,5.770941
-1.0,6146,-73.1076145,5.771013533
-1.0,6147,-73.1076498,5.771086067
-1.0,6148,-73.1076851,5.7711586
-1.0,6149,-73.1077204,5.771231133
-1.0,6150,-73.1077557,5.771303667
-1.0,6151,-73.107791,5.7713762
-1.0,6152,-73.1099206,5.7806749
-1.0,6153,-73.10987386,5.7806021
-1.0,6154,-73.10982711,5.7805293
-1.0,6155,-73.10978037,5.7804565
-1.0,6156,-73.10973363,5.7803837
-1.0,6157,-73.10968689,5.7803109
-1.0,6158,-73.10964014,5.7802381
-1.0,6159,-73.1095934,5.7801653
-1.0,6160,-73.10958289,5.780077699
1.0,6161,-73.10957237,5.7799901
1.0,6162,-73.10956186,5.7799025
1.0,6163,-73.10955135,5.7798149
1.0,6164,-73.10954084,5.7797273
1.0,6165,-73.10953032,5.7796397
1.0,6166,-73.10951981,5.7795521
-1.0,6167,-73.1095093,5.7794645
-1.0,6168,-73.10945777,5.779396966
-1.0,6169,-73.10940623,5.779329434
-1.0,6170,-73.1093547,5.7792619
-1.0,6171,-73.1093547,5.7792619
-1.0,6172,-73.10930942,5.779328275
-1.0,6173,-73.10926415,5.77939465
-1.0,6174,-73.10921888,5.779461025
-1.0,6175,-73.1091736,5.7795274
-1.0,6178,-73.109126,5.7797746
-1.0,6179,-73.10911013,5.779856999
-1.0,6182,-73.10906253,5.7801042
-1.0,6233,-73.1108953,5.781970057
-1.0,7459,-73.123919,5.7909329
-1.0,8462,-73.1179994,5.792111
-1.0,10171,-73.120139,5.7772205
-1.0,11478,-73.1181748,5.7918645
-1.0,11619,-73.1164065,5.7729826
-1.0,12074,-73.1225219,5.7800353
-1.0,12508,-73.1175302,5.7755091
-1.0,12840,-73.1167846,5.7754771
-1.0,12843,-73.1167322,5.7789603
-1.0,12945,-73.1164932,5.7832632
-1.0,12950,-73.12509869,5.780255713
-1.0,13379,-73.1156128,5.7716859
-1.0,13544,-73.1172845,5.7761188
-1.0,13554,-73.1175791,5.7748726
-1.0,13555,-73.1191375,5.7783303
-1.0,13640,-73.1141452,5.7756471
1.0,14105,-73.1108002,5.7734387
-1.0,14503,-73.1072944,5.7788512
-1.0,14560,-73.1156631,5.7830444
1.0,14587,-73.1261896,5.779314
-1.0,14588,-73.1073697,5.778554
-1.0,14712,-73.1099601,5.7784765
-1.0,15086,-73.1197339,5.7810825
-1.0,15304,-73.1136202,5.7758677
-1.0,15471,-73.1265114,5.7794601
-1.0,4205,-73.11255708,5.77990155
-1.0,4206,-73.11263937,5.779937401
-1.0,4207,-73.11272166,5.77997325
-1.0,4208,-73.11280394,5.7800091
-1.0,4209,-73.11288623,5.780044951
-1.0,4210,-73.11296851,5.7800808
-1.0,4211,-73.1130508,5.780116651
-1.0,4212,-73.11313309,5.7801525
-1.0,4213,-73.11321537,5.78018835
-1.0,4214,-73.11329766,5.780224201
-1.0,4215,-73.11337994,5.78026005
-1.0,4216,-73.11346223,5.7802959
-1.0,4217,-73.11354451,5.780331751
-1.0,4218,-73.1136268,5.7803676
-1.0,4219,-73.11371249,5.780386093
-1.0,4220,-73.11379818,5.780404585
-1.0,4221,-73.11388387,5.780423078
-1.0,4222,-73.11396955,5.78044157
-1.0,4223,-73.11405524,5.780460062
-1.0,4224,-73.11414093,5.780478554
-1.0,4225,-73.11422662,5.780497047
-1.0,4226,-73.11431231,5.780515539
-1.0,4227,-73.114398,5.780534032
-1.0,4228,-73.11448368,5.780552523
-1.0,4229,-73.11456937,5.780571016
-1.0,4230,-73.11465506,5.780589508
-1.0,4231,-73.11474075,5.780608001
-1.0,4232,-73.11482644,5.780626493
-1.0,4233,-73.11491213,5.780644985
-1.0,4234,-73.11499782,5.780663477
-1.0,4235,-73.1150835,5.78068197
1.0,4236,-73.11516919,5.780700462
-1.0,4237,-73.11525488,5.780718955
-1.0,4238,-73.11534057,5.780737446
-1.0,4239,-73.11542626,5.780755939
-1.0,4240,-73.11551195,5.780774431
-1.0,4241,-73.11559763,5.780792924
-1.0,4242,-73.11568332,5.780811416
-1.0,4243,-73.11576901,5.780829908
-1.0,4244,-73.1158547,5.7808484
-1.0,4245,-73.1158899,5.7808511
-1.0,4246,-73.1240212,5.7806242
-1.0,4247,-73.12394485,5.780670021
1.0,4248,-73.1238685,5.78071584
-1.0,4249,-73.12379215,5.780761661
-1.0,4250,-73.1237158,5.78080748
-1.0,4251,-73.12363945,5.780853301
-1.0,4252,-73.1235631,5.78089912
-1.0,4253,-73.12348675,5.78094494
-1.0,4254,-73.1234104,5.78099076
-1.0,4255,-73.12333405,5.78103658
-1.0,4256,-73.1232577,5.7810824
-1.0,4257,-73.12320217,5.781119201
-1.0,4258,-73.12314663,5.781156
-1.0,4259,-73.1230911,5.7811928
-1.0,4260,-73.1153383,5.77716
-1.0,4261,-73.11530278,5.77707902
1.0,4262,-73.11526726,5.77699804
-1.0,4263,-73.11523174,5.77691706
-1.0,4264,-73.11519622,5.77683608
-1.0,4265,-73.1151607,5.7767551
-1.0,4266,-73.11511935,5.776684662
-1.0,4267,-73.115078,5.776614225
-1.0,4268,-73.11503665,5.776543787
-1.0,4269,-73.1149953,5.776473351
-1.0,4270,-73.11495395,5.776402913
-1.0,4271,-73.1149126,5.776332475
-1.0,4272,-73.11487125,5.776262038
-1.0,4273,-73.1148299,5.7761916
-1.0,4274,-73.11478828,5.776120734
-1.0,4275,-73.11474667,5.776049867
-1.0,4276,-73.11470505,5.775979
-1.0,4277,-73.11466343,5.775908133
-1.0,4278,-73.11462182,5.775837266
-1.0,4279,-73.1145802,5.7757664
-1.0,4280,-73.11452222,5.7757156
1.0,4281,-73.11446424,5.7756648
-1.0,4282,-73.11440626,5.775614
-1.0,4283,-73.11434828,5.7755632
-1.0,4284,-73.1142903,5.7755124
-1.0,4285,-73.1250041,5.7800324
-1.0,4286,-73.12503965,5.77999495
-1.0,4287,-73.1250752,5.7799575
-1.0,4288,-73.12506527,5.779890525
-1.0,4289,-73.12505535,5.77982355
1.0,4290,-73.12504543,5.779756575
1.0,4291,-73.1250355,5.7796896
1.0,4292,-73.1211735,5.7796539
-1.0,4293,-73.1211057,5.779699613
1.0,4294,-73.1210379,5.779745325
-1.0,4295,-73.1209701,5.779791038
-1.0,4296,-73.1209023,5.77983675
-1.0,4297,-73.1208345,5.779882463
-1.0,4298,-73.1207667,5.779928175
-1.0,4299,-73.1206989,5.779973888
-1.0,4300,-73.1206311,5.7800196
-1.0,4301,-73.12054546,5.780022521
-1.0,4302,-73.12045982,5.780025441
-1.0,4303,-73.12037418,5.78002836
-1.0,4304,-73.12028854,5.78003128
-1.0,4305,-73.1202029,5.7800342
-1.0,4306,-73.12011726,5.78003712
-1.0,4307,-73.12003162,5.78004004
-1.0,4308,-73.11994598,5.780042959
-1.0,4309,-73.11986034,5.78004588
-1.0,4310,-73.1197747,5.7800488
-1.0,4311,-73.11969218,5.780048733
-1.0,4312,-73.11960966,5.780048667
-1.0,4313,-73.11952713,5.7800486
-1.0,4314,-73.11944461,5.780048533
-1.0,4315,-73.11936209,5.780048466
1.0,4316,-73.11927957,5.780048399
-1.0,4317,-73.11919704,5.780048333
1.0,4318,-73.11911452,5.780048266
-1.0,4319,-73.119032,5.7800482
1.0,4320,-73.11894444,5.780045709
-1.0,4321,-73.11885687,5.780043218
-1.0,4322,-73.11876931,5.780040727
-1.0,4323,-73.11868175,5.780038236
-1.0,4324,-73.11859418,5.780035745
-1.0,4325,-73.11850662,5.780033255
-1.0,4326,-73.11841905,5.780030764
-1.0,4327,-73.11833149,5.780028273
-1.0,4328,-73.11824393,5.780025781
1.0,4329,-73.11815636,5.780023291
-1.0,4330,-73.1180688,5.7800208
-1.0,4331,-73.11798525,5.780019725
-1.0,4332,-73.1179017,5.78001865
-1.0,4333,-73.11781815,5.780017575
1.0,4334,-73.1177346,5.7800165
-1.0,4335,-73.11765105,5.780015425
-1.0,4336,-73.1175675,5.78001435
-1.0,4337,-73.11748395,5.780013275
-1.0,4338,-73.1174004,5.7800122
1.0,4339,-73.11731222,5.780005038
-1.0,4340,-73.11722405,5.779997875
-1.0,4341,-73.11713588,5.779990712
-1.0,4342,-73.1170477,5.779983549
-1.0,4343,-73.11695952,5.779976387
-1.0,4344,-73.11687135,5.779969225
-1.0,4345,-73.11678317,5.779962062
-1.0,4346,-73.116695,5.7799549
-1.0,4347,-73.11660705,5.779950077
-1.0,4348,-73.11651911,5.779945255
-1.0,4349,-73.11643117,5.779940433
-1.0,4350,-73.11634322,5.779935611
-1.0,4351,-73.11625528,5.779930789
-1.0,4352,-73.11616733,5.779925967
-1.0,4353,-73.11607939,5.779921144
-1.0,4354,-73.11599144,5.779916322
-1.0,4355,-73.1159035,5.7799115
-1.0,4356,-73.1175178,5.7780291
-1.0,4357,-73.11752624,5.7779424
1.0,4358,-73.11753468,5.7778557
-1.0,4359,-73.11754312,5.777769
-1.0,4360,-73.11755155,5.7776823
-1.0,4361,-73.11755999,5.7775956
1.0,4362,-73.11756843,5.7775089
-1.0,4363,-73.11757687,5.7774222
-1.0,4364,-73.11758531,5.7773355
-1.0,4365,-73.11759375,5.7772488
-1.0,4366,-73.11760219,5.7771621
1.0,4367,-73.11761062,5.7770754
-1.0,4368,-73.11761906,5.7769887
1.0,4369,-73.1176275,5.776902
-1.0,4370,-73.1176328,5.776815489
-1.0,4371,-73.1176381,5.776728977
1.0,4372,-73.1176434,5.776642466
-1.0,4373,-73.1176487,5.776555955
-1.0,4374,-73.117654,5.776469445
-1.0,4375,-73.1176593,5.776382934
-1.0,4376,-73.1176646,5.776296422
-1.0,4377,-73.1176699,5.776209911
1.0,4378,-73.1176752,5.7761234
-1.0,4379,-73.11768455,5.776045038
1.0,4380,-73.1176939,5.775966675
-1.0,4381,-73.11770325,5.775888313
-1.0,4382,-73.1177126,5.77580995
-1.0,4383,-73.11772195,5.775731587
1.0,4384,-73.1177313,5.775653225
-1.0,4385,-73.11774065,5.775574862
-1.0,4386,-73.11775,5.7754965
-1.0,4387,-73.11774577,5.775425366
-1.0,4388,-73.11774153,5.775354233
-1.0,4389,-73.1177373,5.7752831
-1.0,4390,-73.1215038,5.7790324
-1.0,4391,-73.12150375,5.77911515
-1.0,4392,-73.1215037,5.7791979
1.0,4393,-73.1215158,5.779272016
1.0,4394,-73.1215279,5.779346133
1.0,4395,-73.12154,5.77942025
1.0,4396,-73.1215521,5.779494367
-1.0,4397,-73.1215642,5.779568483
-1.0,4398,-73.1215763,5.7796426
-1.0,4399,-73.1159489,5.7783339
-1.0,4400,-73.11591432,5.778259917
-1.0,4401,-73.11587973,5.778185934
-1.0,4402,-73.11584515,5.77811195
-1.0,4403,-73.11581057,5.778037967
-1.0,4404,-73.11577598,5.777963984
-1.0,4405,-73.1157414,5.77789
-1.0,4406,-73.11570109,5.777817001
-1.0,4407,-73.11566078,5.777744
-1.0,4408,-73.11562047,5.777671
-1.0,4409,-73.11558016,5.777598
-1.0,4410,-73.11553985,5.777525
-1.0,4411,-73.11549954,5.777452
-1.0,4412,-73.11545923,5.777379
-1.0,4413,-73.11541892,5.777306
-1.0,4414,-73.11537861,5.777233
-1.0,4415,-73.1153383,5.77716
-1.0,4416,-73.1162067,5.7778936
-1.0,4417,-73.11617107,5.777819718
-1.0,4418,-73.11613545,5.777745836
-1.0,4419,-73.11609982,5.777671955
-1.0,4420,-73.11606419,5.777598073
-1.0,4421,-73.11602856,5.777524191
-1.0,4422,-73.11599294,5.777450309
-1.0,4423,-73.11595731,5.777376427
-1.0,4424,-73.11592168,5.777302545
-1.0,4425,-73.11588605,5.777228664
-1.0,4426,-73.11585043,5.777154782
-1.0,4427,-73.1158148,5.7770809
-1.0,4428,-73.11577651,5.777000525
-1.0,4429,-73.11573822,5.77692015
1.0,4430,-73.11569992,5.776839775
1.0,4431,-73.11566163,5.7767594
-1.0,4432,-73.11562334,5.776679025
-1.0,4433,-73.11558505,5.77659865
-1.0,4434,-73.11554676,5.776518275
-1.0,4435,-73.11550847,5.7764379
-1.0,4436,-73.11547018,5.776357525
-1.0,4437,-73.11543188,5.77627715
-1.0,4438,-73.11539359,5.776196775
-1.0,4439,-73.1153553,5.7761164
-1.0,4440,-73.1232577,5.7810824
-1.0,4441,-73.1232527,5.781000933
-1.0,4442,-73.1232477,5.780919467
-1.0,4443,-73.1232427,5.780838001
-1.0,4444,-73.1232377,5.780756534
-1.0,4445,-73.1232327,5.780675067
-1.0,4446,-73.1232277,5.7805936
-1.0,4447,-73.12322349,5.78050432
-1.0,4448,-73.12321928,5.78041504
-1.0,4449,-73.12321507,5.78032576
-1.0,4450,-73.12321086,5.78023648
-1.0,4451,-73.12320665,5.7801472
-1.0,4452,-73.12320244,5.78005792
-1.0,4453,-73.12319823,5.779968639
1.0,4454,-73.12319402,5.77987936
-1.0,4455,-73.12318981,5.77979008
-1.0,4456,-73.1231856,5.7797008
-1.0,4457,-73.1151607,5.7767551
-1.0,4458,-73.1150904,5.7767929
-1.0,4459,-73.11501371,5.776834067
-1.0,4460,-73.11493702,5.776875233
-1.0,4461,-73.11486033,5.776916401
-1.0,4462,-73.11478365,5.776957567
-1.0,4463,-73.11470696,5.776998734
-1.0,4464,-73.11463027,5.7770399
-1.0,4465,-73.11455358,5.777081067
-1.0,4466,-73.11447689,5.777122234
-1.0,4467,-73.1144002,5.7771634
-1.0,4468,-73.11432033,5.777203625
-1.0,4469,-73.11424045,5.77724385
-1.0,4470,-73.11416058,5.777284075
-1.0,4471,-73.1140807,5.777324301
-1.0,4472,-73.11400082,5.777364526
-1.0,4473,-73.11392095,5.777404751
-1.0,4474,-73.11384107,5.777444975
-1.0,4475,-73.1137612,5.7774852
-1.0,4476,-73.1142903,5.7755124
-1.0,4477,-73.11434182,5.77558035
-1.0,4478,-73.11439335,5.7756483
1.0,4479,-73.11444488,5.77571625
1.0,4480,-73.1144964,5.7757842
1.0,4481,-73.1145402,5.775854434
-1.0,4482,-73.114584,5.775924667
1.0,4483,-73.1146278,5.7759949
-1.0,4484,-73.1146716,5.776065133
-1.0,4485,-73.1147154,5.776135366
-1.0,4486,-73.1147592,5.7762056
-1.0,4487,-73.1148006,5.776279012
-1.0,4488,-73.114842,5.776352425
-1.0,4489,-73.1148834,5.776425838
-1.0,4490,-73.1149248,5.77649925
-1.0,4491,-73.1149662,5.776572663
-1.0,4492,-73.1150076,5.776646075
-1.0,4493,-73.115049,5.776719488
-1.0,4494,-73.1150904,5.7767929
1.0,4495,-73.11513998,5.77686632
-1.0,4496,-73.11518956,5.77693974
1.0,4497,-73.11523914,5.777013161
-1.0,4498,-73.11528872,5.77708658
-1.0,4499,-73.1153383,5.77716
-1.0,4500,-73.1158225,5.781536
-1.0,4501,-73.11591216,5.781536578
-1.0,4502,-73.11600181,5.781537156
-1.0,4503,-73.11609147,5.781537733
-1.0,4504,-73.11618112,5.781538312
-1.0,4505,-73.11627078,5.781538889
-1.0,4506,-73.11636043,5.781539467
-1.0,4507,-73.11645009,5.781540045
-1.0,4508,-73.11653975,5.781540623
-1.0,4509,-73.1166294,5.7815412
-1.0,4510,-73.11671708,5.781542137
-1.0,4511,-73.11680475,5.781543075
-1.0,4512,-73.11689243,5.781544012
-1.0,4513,-73.1169801,5.78154495
-1.0,4514,-73.11706777,5.781545888
1.0,4515,-73.11715545,5.781546825
-1.0,4516,-73.11724312,5.781547763
1.0,4517,-73.1173308,5.7815487
-1.0,4518,-73.1181989,5.7781558
-1.0,4519,-73.11828351,5.778171533
-1.0,4520,-73.11836812,5.778187266
-1.0,4521,-73.11845273,5.778203
-1.0,4522,-73.11853734,5.778218733
-1.0,4523,-73.11862196,5.778234466
-1.0,4524,-73.11870657,5.7782502
-1.0,4525,-73.11879118,5.778265933
-1.0,4526,-73.11887579,5.778281666
-1.0,4527,-73.1189604,5.7782974
-1.0,4528,-73.11901943,5.778308367
-1.0,4529,-73.11907847,5.778319333
-1.0,4530,-73.1191375,5.7783303
-1.0,4531,-73.11920385,5.7783427
-1.0,4532,-73.1192702,5.7783551
-1.0,4533,-73.1175178,5.7780291
-1.0,4534,-73.11743329,5.778015311
-1.0,4535,-73.11734878,5.778001523
-1.0,4536,-73.11726427,5.777987733
-1.0,4537,-73.11717976,5.777973945
-1.0,4538,-73.11709524,5.777960156
